subject_id,event_index,marker,roi,motion_correction,hpf,baseline_m10_0,response_minus_baseline_m5_30,n_channels,diff_xdead,n_live
P23,3,M6,PFC_Frontal,none,0,1.682187656965499,-1.13574271806625080e-1,13,-1.13574271806625080e-1,13
P23,3,M6,Right_Temporal,none,0,1.2381648157578502,-1.7670371940868362e-2,4,-3.5677156960582974e-2,2
P23,4,M4,Left_Temporal,none,0,0.17496786857954244,-0.02043405112856287,4,-4.154513884359687e-2,2
P23,4,M4,PFC_Frontal,none,0,0.8458945759300891,-0.16129297258667818,13,-0.16129297258667818,13
P23,4,M4,Right_Temporal,none,0,1.169770168126909,-1.3998476222221775e-2,4,-2.81386018918718737e-2,2
P23,5,M4,Left_Temporal,none,0,0.05279538841125523,-1.773688885473445e-2,4,-0.035283027116601313,2
P23,5,M4,PFC_Frontal,none,0,1.304227775246438,-0.069768470592779741,13,-0.069768470592779741,13
P23,5,M4,Right_Temporal,none,0,1.0895590930641044,-0.014134206958790901,4,-0.02822655069946433,2
P23,6,M6,Left_Temporal,none,0,-1.7377319663559994e-2,-2.0512322184646934e-2,4,-0.040530975552859103,2
P23,6,M6,PFC_Frontal,none,0,0.65946771959308159,-0.39402499526454343,13,-0.39402499526454343,13
P23,6,M6,Right_Temporal,none,0,1.0293503960359791,-0.87806839994076236,4,-2.6471304583103934e-2,2
P23,7,M5,Left_Temporal,none,0,-0.08097543835078988,-0.01078415257299226,4,-2.1442352326932963e-2,2
P23,7,M5,PFC_Frontal,none,0,-0.38825063269293469,-3.815881366301042e-2,13,-3.815881366301042e-2,13
P23,7,M5,Right_Temporal,none,0,-6.7525138221469749,3.2381107341810203e-3,4,-2.0356457824929003e-2,2
P23,8,M3,Left_Temporal,none,0,-0.13136744108768988,-1.28802733025429560e-2,4,-2.5025662712394091e-2,2
P23,8,M3,PFC_Frontal,none,0,-8.645285033023815e-1,-0.32949487732341692,13,-0.32949487732341692,13
P23,8,M3,Right_Temporal,none,0,9.473140613125123e-1,-1.3334090663843471e-2,4,-2.5421406384664267e-2,2
P23,9,M3,Left_Temporal,none,0,-0.16219830506957067,-1.7579872826291835e-2,4,-0.03570776745756693,2
P23,9,M3,PFC_Frontal,none,0,-4.979360795511595e-1,-0.18185923271765239,13,-0.18185923271765239,13
P23,9,M3,Right_Temporal,none,0,0.90223985554029662,-7.711511396134066e-3,4,-1.5651199127718958e-2,2
P23,10,M4,Left_Temporal,none,0,-2.42437145714566512e-1,-8.650709217830746e-3,4,-1.7986931409805443e-2,2
P23,10,M4,PFC_Frontal,none,0,-1.7157936294087954,-0.24556837337990617,13,-0.24556837337990617,13
P23,10,M4,Right_Temporal,none,0,0.8595601019952428,-5.613861798336625e-3,4,-1.1210107050656483e-2,2
P23,11,M5,Left_Temporal,none,0,-0.26537716535782735,-1.4535306416438182e-2,4,-2.86808304742013969e-2,2
P23,11,M5,PFC_Frontal,none,0,-1.5842819427010202,-0.36413484626889153,13,-0.36413484626889153,13
P23,11,M5,Right_Temporal,none,0,0.84428668527331119,-0.01125157465744767,4,-2.2372935687553811e-2,2
P23,12,M6,Left_Temporal,none,0,-0.29071666678807345,-1.766127065568525e-2,4,-3.5037736491914830e-2,2
P23,12,M6,PFC_Frontal,none,0,-0.86754934551529295,-0.72031676085881446,13,-0.72031676085881446,13
P23,12,M6,Right_Temporal,none,0,8.257308196337252e-1,-1.2834745666599906e-2,4,-2.5686507480614566e-2,2
P24,1,M3,Left_Temporal,none,0,0.2698093293239448,-0.28184492256851779,4,-0.56240586315106267,2
P24,1,M3,PFC_Frontal,none,0,-1.0311177050445193,-4.232220890029348e-2,13,-4.232220890029348e-2,13
P24,2,M4,Left_Temporal,none,0,5.840004531630437e-2,-0.37668253733971774,4,-0.7590849307905343,2
P24,2,M4,PFC_Frontal,none,0,1.726801153660005e-2,-0.23850482346192772,13,-0.23850482346192772,13
P24,3,M5,Left_Temporal,none,0,0.63234555000404469,0.52743098019261536,4,1.0593388137482386e0,2
P24,3,M5,PFC_Frontal,none,0,0.61495672210840036,1.06262244421721321e-1,13,1.06262244421721321e-1,13
P24,4,M6,Left_Temporal,none,0,-3.98448365707280352e-1,5.2298187322340588e-2,4,1.04225433591753065e-1,2
P24,4,M6,PFC_Frontal,none,0,-0.11278622713281128,3.718518281843977e-1,13,3.718518281843977e-1,13
P24,5,M5,Left_Temporal,none,0,0.45727459009027693,0.28806540920898255,4,0.57170743005430458,2
P24,5,M5,PFC_Frontal,none,0,0.6036033960347359,7.133317164862331e-2,13,7.133317164862331e-2,13
P24,6,M3,Left_Temporal,none,0,0.49186819323590447,-0.39204513399456814,4,-0.77971617170829199,2
P24,6,M3,PFC_Frontal,none,0,0.39869087656053481,-1.3226846724693154e-2,13,-1.3226846724693154e-2,13
P24,7,M6,Left_Temporal,none,0,-1.888970830207583e-1,-0.18706419676574412,4,-0.37017192663606302,2
P24,7,M6,PFC_Frontal,none,0,-0.37800515585399896,0.1026607156853083,13,0.1026607156853083,13
P24,8,M4,Left_Temporal,none,0,-0.3576242108166941,-0.23373913225996071,4,-0.46287932348034289,2
P24,8,M4,PFC_Frontal,none,0,0.19564847144944747,0.15707390829880294,13,0.15707390829880294,13
P24,9,M4,Left_Temporal,none,0,0.42779231521479288,-0.14961205514553455,4,-0.30372159220922235,2
P24,9,M4,PFC_Frontal,none,0,0.05354425929865321,-0.31170822965115763,13,-0.31170822965115763,13
P24,10,M6,Left_Temporal,none,0,-0.086948771036488334,-0.065305907791996992,4,-0.13055889684704636,2
P24,10,M6,PFC_Frontal,none,0,-0.26150660075497534,-0.14349046691174761,13,-0.14349046691174761,13
P24,11,M5,Left_Temporal,none,0,-0.59523994326615215,-0.059246029661702303,4,-1.17027909360967081e-1,2
P24,11,M5,PFC_Frontal,none,0,-0.30822069340139785,-1.1691168766979834e-2,13,-1.1691168766979834e-2,13
P24,12,M3,Left_Temporal,none,0,-0.78645479370234606,0.050174436881455613,4,0.097798957690013399,2
P24,12,M3,PFC_Frontal,none,0,-0.45457565237797104,-9.4249917148648425e-2,13,-9.4249917148648425e-2,13
P25,1,M3,Left_Temporal,none,0,0.40934399823046574,-0.47763607208947745,4,-9.518574157073137290e-1,2
P25,1,M3,PFC_Frontal,none,0,1.1842391455227861,-1.2070172300400482e0,13,-1.2070172300400482e0,13
P25,1,M3,Right_Temporal,none,0,1.4071535175705767,-8.408970377299549e-1,4,-1.681664297538739,2
P25,2,M4,Left_Temporal,none,0,0.37624077122986421,-0.4500664930832981,4,-9.023611705342210e-1,2
P25,2,M4,PFC_Frontal,none,0,0.45923584856700744,-0.67619080461828585,13,-0.67619080461828585,13
P25,2,M4,Right_Temporal,none,0,0.64571297941864758,-0.33580482554597624,4,-0.67149604156718057,2
P25,3,M5,Left_Temporal,none,0,0.56753102822764234,-2.36502262375425712e-1,4,-4.734254047392586e-1,2
P25,3,M5,PFC_Frontal,none,0,1.4665772252956799,-0.71271821150845127,13,-0.71271821150845127,13
P25,3,M5,Right_Temporal,none,0,1.3577869268761611,-0.80498176317845394,4,-1.609679873033713,2
P25,4,M6,Left_Temporal,none,0,0.16782286197591884,-0.19072757765690096,4,-0.37924718161313192,2
P25,4,M6,PFC_Frontal,none,0,0.29340906595477734,-0.47423900409912007,13,-0.47423900409912007,13
P25,4,M6,Right_Temporal,none,0,0.41935405211014481,-4.37213995254094753e-1,4,-0.87437089654317979,2
P25,5,M5,Left_Temporal,none,0,-0.43101652294987935,2.22106137945518417e-1,4,4.445693066108449e-1,2
P25,5,M5,PFC_Frontal,none,0,-0.37920290462320466,0.34990169401841859,13,0.34990169401841859,13
P25,5,M5,Right_Temporal,none,0,-0.87874148012475195,0.13782778510568819,4,0.27570947203848084,2
P25,6,M3,Left_Temporal,none,0,0.15336648932666874,1.8394337916031110e-2,4,4.0677729016571045e-2,2
P25,6,M3,PFC_Frontal,none,0,0.25545729588069077,-0.45053631452898479,13,-0.45053631452898479,13
P25,6,M3,Right_Temporal,none,0,-0.8601203081268799,-3.4101035842467190e-2,4,-6.818555937004345e-2,2
P25,7,M6,Left_Temporal,none,0,2.9180229702311350e-2,2.324723856374124e-3,4,3.866633280814935e-3,2
P25,7,M6,PFC_Frontal,none,0,-0.026774235159528832,-0.01930295366882142,13,-0.01930295366882142,13
P25,7,M6,Right_Temporal,none,0,-0.92403023183443778,2.60398370382353136e-2,4,5.197615235576260e-2,2
P25,8,M4,Left_Temporal,none,0,2.20322866383217328e-2,0.010793054281382081,4,2.0332032369426750e-2,2
P25,8,M4,PFC_Frontal,none,0,-0.51783327276668278,-0.11690533704413032,13,-0.11690533704413032,13
P25,8,M4,Right_Temporal,none,0,-1.2412273979429167,-0.086156691256047982,4,-0.17238448452663965,2
P25,9,M4,Left_Temporal,none,0,-0.48719660406078047,-0.052085753489112901,4,-0.1060892330353186,2
P25,9,M4,PFC_Frontal,none,0,0.74332809672228062,-0.35004997398548104,13,-0.35004997398548104,13
P25,9,M4,Right_Temporal,none,0,0.17327860794758987,-0.26396426721605715,4,-0.52787761909147402,2
P25,10,M6,Left_Temporal,none,0,-0.70364421522094256,0.27738792476694102,4,0.55645396295034666,2
P25,10,M6,PFC_Frontal,none,0,-0.56058435637535409,0.10576116628324908,13,0.10576116628324908,13
P25,10,M6,Right_Temporal,none,0,-1.2111592355184642,-0.071089474913541353,4,-0.14196237757092728,2
P25,11,M5,Left_Temporal,none,0,-0.47094590104993705,0.15329569423733053,4,0.30950880180957197,2
P25,11,M5,PFC_Frontal,none,0,-0.38671448224495286,1.0147017028720926e-1,13,1.0147017028720926e-1,13
P25,11,M5,Right_Temporal,none,0,-1.2571341430802038e0,2.29697550228179312e-1,4,4.591192147104027840e-1,2
P25,12,M3,Left_Temporal,none,0,0.17133166761359034,-0.34240297280181575,4,-0.6847903540359821,2
P25,12,M3,PFC_Frontal,none,0,-0.57092334213136464,-0.5572374511083571,13,-0.5572374511083571,13
P25,12,M3,Right_Temporal,none,0,-1.4560143698782238e0,-0.2016211014260233,4,-0.40303157109023657,2
P26,1,M4,Left_Temporal,none,0,4.7690264198073589e-2,-0.16384866165235526,4,-0.32790411564782684,2
P26,1,M4,PFC_Frontal,none,0,9.0119623792541961e-1,-0.13081323800957331,13,-0.13081323800957331,13
P26,1,M4,Right_Temporal,none,0,0.87296349503247761,-6.087140186837810e-2,4,-1.21988239216802488e-1,2
P26,2,M6,Left_Temporal,none,0,0.43833791157402663,-0.062475943351225582,4,-1.245434868302955760e-1,2
P26,2,M6,PFC_Frontal,none,0,0.83659705660005901,-0.13795788472992487,13,-0.13795788472992487,13
P26,2,M6,Right_Temporal,none,0,9.4739737708556760e-1,-0.11576879072723804,4,-2.31487483249480368e-1,2
P26,3,M5,Left_Temporal,none,0,0.28703915798805285,0.065558429842772853,4,0.13221758496765204,2
P26,3,M5,PFC_Frontal,none,0,7.305406821048505e-1,-0.1298045228162123,13,-0.1298045228162123,13
P26,3,M5,Right_Temporal,none,0,0.85730595100326001,-0.074210239942374481,4,-0.14848228274867531,2
P26,4,M3,Left_Temporal,none,0,0.31120960954379295,-0.45137126801625438,4,-9.022622685079326e-1,2
P26,4,M3,PFC_Frontal,none,0,0.67829883258409185,-0.13732399515482896,13,-0.13732399515482896,13
P26,4,M3,Right_Temporal,none,0,9.102008527295466e-1,-0.25465112399257805,4,-0.50922779403664686,2
P26,5,M3,Left_Temporal,none,0,-5.6003765317420252e-2,2.0399771224197126e-2,4,0.041353207910710781,2
P26,5,M3,PFC_Frontal,none,0,-0.17405986816736757,1.09872838901921400e-2,13,1.09872838901921400e-2,13
P26,5,M3,Right_Temporal,none,0,-0.25208559857008661,-0.024536915693080981,4,-0.049133725860081232,2
P26,6,M4,Left_Temporal,none,0,0.17247664746443961,-0.34627352500841546,4,-0.69159371212996346,2
P26,6,M4,PFC_Frontal,none,0,0.14061606149680952,-9.2663261847980120e-2,13,-9.2663261847980120e-2,13
P26,6,M4,Right_Temporal,none,0,-1.16305092412078584e-1,-9.5047505456821705e-2,4,-0.19012424306427328,2
P26,7,M5,Left_Temporal,none,0,4.111286364282422e-2,-0.031736006574296233,4,-0.063902124692586992,2
P26,7,M5,PFC_Frontal,none,0,-4.408559359671980e-2,-0.04797779166466333,13,-0.04797779166466333,13
P26,7,M5,Right_Temporal,none,0,-0.25664439180318732,-3.532205006850254e-2,4,-7.061370444835409e-2,2
P26,8,M6,Left_Temporal,none,0,0.084643471194965222,0.047860731834321421,4,0.095670514480741639,2
P26,8,M6,PFC_Frontal,none,0,-0.11866277273917712,-5.276452538119990e-2,13,-5.276452538119990e-2,13
P26,8,M6,Right_Temporal,none,0,-0.3330931680073006,-4.185713136383025e-2,4,-0.083433173279662515,2
P26,9,M5,Left_Temporal,none,0,0.70874809300349284,-0.22627914906880997,4,-0.4517625545547041,2
P26,9,M5,PFC_Frontal,none,0,-0.41697774829675321,-1.6374380463154426e-1,13,-1.6374380463154426e-1,13
P26,9,M5,Right_Temporal,none,0,-0.31933901599096909,-0.051835507018116421,4,-0.10362107443029622,2
P26,10,M3,Left_Temporal,none,0,3.2909233688031291e-2,0.3148071009166305,4,0.62978006154513677,2
P26,10,M3,PFC_Frontal,none,0,-0.5737608147510419,0.14467959694689461,13,0.14467959694689461,13
P26,10,M3,Right_Temporal,none,0,-0.31763768894210809,7.383317789519821e-2,4,0.14762142869495498,2
P26,11,M6,Left_Temporal,none,0,0.21239352391818739,-0.8133627164624323,4,-1.6264027369450554e0,2
P26,11,M6,PFC_Frontal,none,0,-0.3762121332852974,-0.08508780507564799,13,-0.08508780507564799,13
P26,11,M6,Right_Temporal,none,0,-2.09464664754983792e-1,-1.0376621040062018e-1,4,-0.20741529780563908,2
P26,12,M4,Left_Temporal,none,0,-0.68510930940738246,-2.8619951457624982e-2,4,-5.731113175033298e-2,2
P26,12,M4,PFC_Frontal,none,0,-8.236567201019050e-1,-8.597765525532747e-3,13,-8.597765525532747e-3,13
P26,12,M4,Right_Temporal,none,0,-0.50458945474854255,-2.985869235321407e-2,4,-0.059772690555519661,2
P27,1,M5,Left_Temporal,none,0,0.50482586495523507,7.388903390478212e-2,4,0.1472106880495721,2
P27,1,M5,PFC_Frontal,none,0,8.112742608512786e-1,-0.02166914853570007,13,-0.02166914853570007,13
P27,1,M5,Right_Temporal,none,0,8.735484194373455e-1,-0.16315835597342804,2,-0.16315835597342804,2
P27,2,M3,Left_Temporal,none,0,0.43540919158328217,-1.7420246715975574e-2,4,-0.034324630260364891,2
P27,2,M3,PFC_Frontal,none,0,9.702178313768926e-1,-0.19478200370576976,13,-0.19478200370576976,13
P27,2,M3,Right_Temporal,none,0,0.64962201838240796,-0.051183635844638302,2,-0.051183635844638302,2
P27,3,M6,Left_Temporal,none,0,0.53829860297314069,-0.176421375725411,4,-0.35261186253987731,2
P27,3,M6,PFC_Frontal,none,0,3.0624646045351867,-1.1199617732589524,13,-1.1199617732589524,13
P27,3,M6,Right_Temporal,none,0,1.0336971226343846e0,-0.33737494622879433,2,-0.33737494622879433,2
P27,4,M4,Left_Temporal,none,0,0.71695244473050723,-0.31403586964714453,4,-0.62817622546669583,2
P27,4,M4,PFC_Frontal,none,0,1.5990912146939526e0,-0.31850015261303638,13,-0.31850015261303638,13
P27,4,M4,Right_Temporal,none,0,0.80004932069373758,0.084928682480042303,2,0.084928682480042303,2
P27,5,M4,Left_Temporal,none,0,0.25467837927509451,0.17750589522559573,4,0.3550733006742981,2
P27,5,M4,PFC_Frontal,none,0,0.49565517823570704,-0.064188754134887033,13,-0.064188754134887033,13
P27,5,M4,Right_Temporal,none,0,-2.406107100687261920e-1,-2.104800262516235e-3,2,-2.104800262516235e-3,2
P27,6,M6,Left_Temporal,none,0,4.44712448988462816e-1,4.978971124412468e-2,4,9.9563916993555256e-2,2
P27,6,M6,PFC_Frontal,none,0,0.67330957701634753,-5.646963526722833e-3,13,-5.646963526722833e-3,13
P27,6,M6,Right_Temporal,none,0,0.56494221655941157,-0.14734352354457564,2,-0.14734352354457564,2
P27,7,M5,Left_Temporal,none,0,2.85057746399694768e-2,1.708071074012597e-1,4,0.34161970633546235,2
P27,7,M5,PFC_Frontal,none,0,-4.88729492886122017e-1,-0.041308447040514971,13,-0.041308447040514971,13
P27,7,M5,Right_Temporal,none,0,-0.46894122894106527,0.13553569400506713,2,0.13553569400506713,2
P27,8,M3,Left_Temporal,none,0,-0.31350702617189252,0.35855314971796842,4,0.71683775326362031,2
P27,8,M3,PFC_Frontal,none,0,-1.1965135416987798,0.091990644203179622,13,0.091990644203179622,13
P27,8,M3,Right_Temporal,none,0,-1.092845167215422,0.56704816337843567,2,0.56704816337843567,2
P27,9,M3,Left_Temporal,none,0,-0.92153958143274128,-0.45574580877458687,4,-9.112589401952482e-1,2
P27,9,M3,PFC_Frontal,none,0,-0.08028605389456063,-8.960069918165590e-1,13,-8.960069918165590e-1,13
P27,9,M3,Right_Temporal,none,0,-0.27899148174829674,-0.36007542127417291,2,-0.36007542127417291,2
P27,10,M4,Left_Temporal,none,0,-0.70234247012124196,-1.3896823992932234e-1,4,-0.27812949873400666,2
P27,10,M4,PFC_Frontal,none,0,-1.200838038146047e0,-0.53058779123065436,13,-0.53058779123065436,13
P27,10,M4,Right_Temporal,none,0,-1.1197215325794962,-0.12197122336074112,2,-0.12197122336074112,2
P27,11,M5,Left_Temporal,none,0,-1.1376454410147927,0.048323499268981211,4,1.02284674005007064e-1,2
P27,11,M5,PFC_Frontal,none,0,-1.7431234659522658e0,-0.13120532970346155,13,-0.13120532970346155,13
P27,11,M5,Right_Temporal,none,0,-1.2764380114396434,1.4388214670315451e-2,2,1.4388214670315451e-2,2
P27,12,M6,Left_Temporal,none,0,-1.432005831898157,0.16548624043063559,4,0.33064790000325128,2
P27,12,M6,PFC_Frontal,none,0,-2.5483534502371072,0.25456607587013486,13,0.25456607587013486,13
P27,12,M6,Right_Temporal,none,0,-1.525700098294319,0.070330709081022832,2,0.070330709081022832,2
P28,1,M5,Left_Temporal,none,0,0.50845946836746991,-3.2411516697698382e-2,4,-0.06451450630955638,2
P28,1,M5,PFC_Frontal,none,0,0.43206608750753511,-0.0079631600817075803,13,-0.0079631600817075803,13
P28,1,M5,Right_Temporal,none,0,4.9216448220253411e-05,1.8260881612311499e-05,4,NA,NA
P28,2,M3,Left_Temporal,none,0,0.39032808890542153,-2.9783088886251270e-2,4,-0.058845032997721813,2
P28,2,M3,PFC_Frontal,none,0,0.14582907237294798,1.3110814360792194e-1,13,1.3110814360792194e-1,13
P28,2,M3,Right_Temporal,none,0,-1.2901921853369235e-4,2.2953821102407006e-4,4,NA,NA
P28,3,M6,Left_Temporal,none,0,0.28471439720983782,-2.8148197958135142e-2,4,-5.6599536508235941e-2,2
P28,3,M6,PFC_Frontal,none,0,5.092158652088328e-2,-6.393161058126759e-2,13,-6.393161058126759e-2,13
P28,3,M6,Right_Temporal,none,0,7.0251571140164516e-05,6.2140055504784076e-05,4,NA,NA
P28,4,M4,Left_Temporal,none,0,0.18830928258880836,-2.1521197644776022e-2,4,-0.042705379173483951,2
P28,4,M4,PFC_Frontal,none,0,0.32242735659763827,-0.32694049123313712,13,-0.32694049123313712,13
P28,4,M4,Right_Temporal,none,0,1.605670328167789e-4,-3.4976441269778523e-4,4,NA,NA
P28,5,M3,Left_Temporal,none,0,4.2315874013501300e-2,-1.8163305514169102e-2,4,-3.573149792942969e-2,2
P28,5,M3,PFC_Frontal,none,0,-0.098743521453685423,-0.27676269610994708,13,-0.27676269610994708,13
P28,5,M3,Right_Temporal,none,0,4.8821805967188224e-05,1.4179558863486951e-4,4,NA,NA
P28,6,M4,Left_Temporal,none,0,-0.023431377213200481,-0.01592503467403587,4,-3.1536951476322790e-2,2
P28,6,M4,PFC_Frontal,none,0,-0.027816159142842311,-0.26271614180037417,13,-0.26271614180037417,13
P28,6,M4,Right_Temporal,none,0,-9.6496252975526736e-05,-2.2492501063662405e-05,4,NA,NA
P28,7,M5,Left_Temporal,none,0,-0.081277342679239695,-1.8250346134565315e-2,4,-0.03639044390530298,2
P28,7,M5,PFC_Frontal,none,0,0.31445654249995664,-5.6748986264779548e-2,13,-5.6748986264779548e-2,13
P28,7,M5,Right_Temporal,none,0,1.5229914077725755e-4,-1.3542948788118322e-4,4,NA,NA
P28,8,M6,Left_Temporal,none,0,-0.14124582621636864,-1.21647677346439288e-2,4,-0.02468040643598652,2
P28,8,M6,PFC_Frontal,none,0,0.061019078661208113,-0.091633324369866195,13,-0.091633324369866195,13
P28,8,M6,Right_Temporal,none,0,6.9100053235354627e-05,-2.4166761787368557e-05,4,NA,NA
P28,9,M4,Left_Temporal,none,0,-0.21318500325937945,-1.2355077540973038e-2,4,-0.024543223614057381,2
P28,9,M4,PFC_Frontal,none,0,-4.954652669620206e-1,0.17441374887227767,13,0.17441374887227767,13
P28,9,M4,Right_Temporal,none,0,-7.2549486274657761e-05,9.9557053356386647e-05,4,NA,NA
P28,10,M6,Left_Temporal,none,0,-0.2534887301136407,-6.940202761717463e-3,4,-1.4368345133316814e-2,2
P28,10,M6,PFC_Frontal,none,0,-0.078231174601075995,-1.86692649491670640e-2,13,-1.86692649491670640e-2,13
P28,10,M6,Right_Temporal,none,0,-1.0004563250829034e-4,-3.8992352376830774e-05,4,NA,NA
P28,11,M5,Left_Temporal,none,0,-0.28373716048077602,-5.208591485695528e-3,4,-1.1191102150891571e-2,2
P28,11,M5,PFC_Frontal,none,0,-0.26947275304319995,-0.084742362743421576,13,-0.084742362743421576,13
P28,11,M5,Right_Temporal,none,0,-6.6872536512081418e-05,4.50831587667481121e-5,4,NA,NA
P28,12,M3,Left_Temporal,none,0,-0.31462532416679656,-7.739942940538615e-3,4,-1.5348669674790895e-2,2
P28,12,M3,PFC_Frontal,none,0,-0.17694462953353859,-0.31557717015422038,13,-0.31557717015422038,13
P28,12,M3,Right_Temporal,none,0,-1.1662750516758983e-4,-1.10321821382216184e-4,4,NA,NA
P29,1,M3,Left_Temporal,none,0,1.8097512097246411,0.070858917721618911,4,1.4168779404562038e-1,2
P29,1,M3,PFC_Frontal,none,0,2.5412472067052776,-0.48094445817448295,13,-0.48094445817448295,13
P29,1,M3,Right_Temporal,none,0,2.9835463173679084,-3.70339776583389217e-1,4,-0.74031255325234402,2
P29,2,M4,Left_Temporal,none,0,1.4846958439269194e0,-0.28066609565015044,4,-0.56163566526387954,2
P29,2,M4,PFC_Frontal,none,0,2.5736931405242012,-0.32134218519852259,13,-0.32134218519852259,13
P29,2,M4,Right_Temporal,none,0,1.0874708151781374,-0.39140692207474015,4,-0.78297588949631891,2
P29,3,M5,Left_Temporal,none,0,0.9080395460258166,-0.16193448585181225,4,-0.32385580555694304,2
P29,3,M5,PFC_Frontal,none,0,1.6570114107678784,-0.34826870436952828,13,-0.34826870436952828,13
P29,3,M5,Right_Temporal,none,0,-0.21377751760168692,-0.4041298349511907,4,-0.808219564271075,2
P29,4,M6,Left_Temporal,none,0,0.58171914371419631,-8.019807539430317e-2,4,-0.16058451160662512,2
P29,4,M6,PFC_Frontal,none,0,1.0543180625296786,-0.1843432544771732,13,-0.1843432544771732,13
P29,4,M6,Right_Temporal,none,0,-0.59086697802577881,-0.13599773644423474,4,-0.27166695316960182,2
P29,5,M5,Left_Temporal,none,0,-0.17202686662655761,-0.15529368057311518,4,-0.31076004918418809,2
P29,5,M5,PFC_Frontal,none,0,-0.36991611801212848,-0.47281066943659578,13,-0.47281066943659578,13
P29,5,M5,Right_Temporal,none,0,2.2113353640278821,-4.87496325497576032e-1,4,-0.97478917174845403,2
P29,6,M3,Left_Temporal,none,0,-0.25170166957171103,-0.18644636523302896,4,-0.37266068665111896,2
P29,6,M3,PFC_Frontal,none,0,-0.34799214952241592,0.23236498253744353,13,0.23236498253744353,13
P29,6,M3,Right_Temporal,none,0,1.7545711078509598,-2.20964157198773360e-1,4,-0.44206911907881113,2
P29,7,M6,Left_Temporal,none,0,-1.89921894556696560e-1,0.24453910085996161,4,0.48937078649527921,2
P29,7,M6,PFC_Frontal,none,0,-0.48017650194014216,-0.31394900559930122,13,-0.31394900559930122,13
P29,7,M6,Right_Temporal,none,0,1.6705817744429208,-0.16443898133437312,4,-0.32862503821309652,2
P29,8,M4,Left_Temporal,none,0,2.19672914757751408e-1,-0.21669191115514608,4,-0.432671994279338,2
P29,8,M4,PFC_Frontal,none,0,-0.35976981056490998,-0.71906441030352486,13,-0.71906441030352486,13
P29,8,M4,Right_Temporal,none,0,1.5780397232608157,-0.33865824505858921,4,-0.67687324220494771,2
P29,9,M4,Left_Temporal,none,0,-0.46010963757258055,-0.041840157139106653,4,-0.082922759331115203,2
P29,9,M4,PFC_Frontal,none,0,-0.63562843127914415,-3.637651862092143e-1,13,-3.637651862092143e-1,13
P29,9,M4,Right_Temporal,none,0,1.3609827336629556,-0.19524200223186289,4,-0.39043071760925158,2
P29,10,M6,Left_Temporal,none,0,-1.1619742213714681,5.8566817827811852e-2,4,0.11783520006495976,2
P29,10,M6,PFC_Frontal,none,0,-0.34721150372331377,-0.51025123488518076,13,-0.51025123488518076,13
P29,10,M6,Right_Temporal,none,0,-1.7403187730110663,-0.87268376218686128,4,-1.744901367660012,2
P29,11,M5,Left_Temporal,none,0,-1.0206327390251224,-6.058697306201066880e-2,4,-1.20704475402150601e-1,2
P29,11,M5,PFC_Frontal,none,0,-0.78715461035540157,-9.588978807947910e-2,13,-9.588978807947910e-2,13
P29,11,M5,Right_Temporal,none,0,-2.4936959677094039,-1.399005272025095e-1,4,-0.28006544754130275,2
P29,12,M3,Left_Temporal,none,0,-1.0690624448012742,-0.16992530216982751,4,-0.33930392311985791,2
P29,12,M3,PFC_Frontal,none,0,-0.99659905843841556,-0.66357931985281693,13,-0.66357931985281693,13
P29,12,M3,Right_Temporal,none,0,-2.990355259117341,-0.37387257888455766,4,-0.74772170492284751,2
P30,1,M4,Left_Temporal,none,0,-0.15085651426160057,-0.88984971847012961,3,-2.6672206541372909,1
P30,1,M4,PFC_Frontal,none,0,-1.3167451931778298,-0.15295238852763948,6,-0.15295238852763948,6
P30,1,M4,Right_Temporal,none,0,1.8961224027004403e-3,6.373197994515741e-3,2,NA,NA
P30,2,M6,Left_Temporal,none,0,-0.54961923539035296,-0.080375265215319486,3,-0.25016866788251868,1
P30,2,M6,PFC_Frontal,none,0,-0.7174060411867037,0.23110950273265696,6,0.23110950273265696,6
P30,2,M6,Right_Temporal,none,0,9.041824294011218e-3,-1.6789888389873038e-3,2,NA,NA
P30,3,M5,Left_Temporal,none,0,-0.049536138719325273,-0.54402730773490582,3,-1.6202379473177553,1
P30,3,M5,PFC_Frontal,none,0,4.158500234203366e-1,0.33469731185031004,6,0.33469731185031004,6
P30,3,M5,Right_Temporal,none,0,6.093464478502842e-3,2.2255049906673254e-4,2,NA,NA
P30,4,M3,Left_Temporal,none,0,0.95454142123127173,-1.0966830978908213,3,-3.2884473001068391,1
P30,4,M3,PFC_Frontal,none,0,2.319573610026707,-2.0651188190516305,6,-2.0651188190516305,6
P30,4,M3,Right_Temporal,none,0,1.5713538081131426e-3,4.385945431964675e-3,2,NA,NA
P30,5,M3,Left_Temporal,none,0,0.70436966493616926,-1.0761745377030807,3,-3.2182026116038616,1
P30,5,M3,PFC_Frontal,none,0,0.75595108877486317,-8.793600942161033e-1,6,-8.793600942161033e-1,6
P30,5,M3,Right_Temporal,none,0,7.186961332340232e-3,-2.954425207503681e-3,2,NA,NA
P30,6,M4,Left_Temporal,none,0,0.35799454207666287,-0.36195241118379673,3,-1.0687575509529583,1
P30,6,M4,PFC_Frontal,none,0,-0.32507556324867798,0.71089821420173793,6,0.71089821420173793,6
P30,6,M4,Right_Temporal,none,0,5.541023321430055e-3,-4.7092507871231365e-4,2,NA,NA
