time_s,intensity_760nm,intensity_850nm
1056.0000,0.64060485,1
1057.0000,0.63499075,1
1058.0000,0.63063836,1
1059.0000,0.63303167,1
1060.0000,0.63372511,1
1061.0000,0.63623464,1
1062.0000,0.62871939,1
1063.0000,0.63000673,1
1064.0000,0.63629448,1
1065.0000,0.64205199,1
1066.0000,0.63659859,1
1067.0000,0.63444,1
1068.0000,0.63964266,1
1069.0000,0.64052796,1
1070.0000,0.63437134,1
1071.0000,0.63548934,1
1072.0000,0.6357224,1
1073.0000,0.64027286,1
1074.0000,0.64615649,1
1075.0000,0.64344555,1
1076.0000,0.63750333,1
1077.0000,0.64113331,1
1078.0000,0.64295876,1
1079.0000,0.64584512,1
1080.0000,0.63837177,1
1081.0000,0.63811386,1
1082.0000,0.64365792,1
1083.0000,0.6392929,1
1084.0000,0.63649333,1
1085.0000,0.638318,1
1086.0000,0.64782923,1
1087.0000,0.651972,1
1088.0000,0.64161843,1
1089.0000,0.646788,1
1090.0000,0.64970535,1
1091.0000,0.64118826,1
1092.0000,0.64292037,1
1093.0000,0.6454525,1
1094.0000,0.64259666,1
1095.0000,0.64180142,1
1096.0000,0.64387596,1
1097.0000,0.65244669,1
1098.0000,0.64295393,1
1099.0000,0.64465404,1
1100.0000,0.65106779,1
1101.0000,0.64465654,1
1102.0000,0.64245754,1
1103.0000,0.64680207,1
1104.0000,0.64534074,1
1105.0000,0.64132166,1
1106.0000,0.64518929,1
1107.0000,0.65429157,1
1108.0000,0.6453312,1
1109.0000,0.64727587,1
1110.0000,0.65431505,1
1111.0000,0.64713281,1
1112.0000,0.64698952,1
1113.0000,0.65160233,1
1114.0000,0.64943939,1
1115.0000,0.649418,1
1116.0000,0.65278339,1
1117.0000,0.66034216,1
1118.0000,0.65148926,1
1119.0000,0.65245771,1
1120.0000,0.65729016,1
1121.0000,0.64871007,1
1122.0000,0.64963269,1
1123.0000,0.65171975,1
1124.0000,0.64557105,1
1125.0000,0.64499146,1
1126.0000,0.64634782,1
1127.0000,0.65376353,1
1128.0000,0.64983726,1
1129.0000,0.64745939,1
1130.0000,0.64770782,1
1131.0000,0.6534825,1
1132.0000,0.65089369,1
1133.0000,0.64482582,1
1134.0000,0.64286059,1
1135.0000,0.6440767,1
1136.0000,0.64644998,1
1137.0000,0.64678711,1
1138.0000,0.63301766,1
1139.0000,0.63394803,1
1140.0000,0.63478088,1
1141.0000,0.63976008,1
1142.0000,0.631818,1
1143.0000,0.63205588,1
1144.0000,0.63358521,1
1145.0000,0.63935328,1
1146.0000,0.64487672,1
1147.0000,0.64263803,1
1148.0000,0.63367546,1
1149.0000,0.63395548,1
1150.0000,0.63341671,1
1151.0000,0.63281876,1
1152.0000,0.62749463,1
1153.0000,0.63000059,1
1154.0000,0.63161743,1
1155.0000,0.63880754,1
1156.0000,0.64704949,1
1157.0000,0.64599955,1
1158.0000,0.63817465,1
1159.0000,0.64173973,1
1160.0000,0.64330691,1
1161.0000,0.64247006,1
1162.0000,0.63533664,1
1163.0000,0.63466454,1
1164.0000,0.64046305,1
1165.0000,0.64834839,1
1166.0000,0.65080267,1
1167.0000,0.64091122,1
1168.0000,0.64522076,1
1169.0000,0.64810777,1
1170.0000,0.65517944,1
1171.0000,0.64435238,1
1172.0000,0.64577973,1
1173.0000,0.64706832,1
1174.0000,0.65228581,1
1175.0000,0.65709496,1
1176.0000,0.65357339,1
1177.0000,0.64846557,1
1178.0000,0.65405428,1
1179.0000,0.65577728,1
1180.0000,0.66195208,1
1181.0000,0.65751344,1
1182.0000,0.65372783,1
1183.0000,0.6546939,1
1184.0000,0.66038358,1
1185.0000,0.66111743,1
1186.0000,0.65036833,1
1187.0000,0.65500724,1
1188.0000,0.66248471,1
1189.0000,0.66412479,1
1190.0000,0.65103376,1
1191.0000,0.65506798,1
1192.0000,0.65846026,1
1193.0000,0.66296452,1
1194.0000,0.65178287,1
1195.0000,0.65588677,1
1196.0000,0.65808356,1
1197.0000,0.66141927,1
1198.0000,0.65168428,1
1199.0000,0.65379924,1
1200.0000,0.65692955,1
1201.0000,0.65746772,1
1202.0000,0.65014005,1
1203.0000,0.65024763,1
1204.0000,0.65741825,1
1205.0000,0.66019106,1
1206.0000,0.65071934,1
1207.0000,0.65338582,1
1208.0000,0.65481263,1
1209.0000,0.66058689,1
1210.0000,0.65116453,1
1211.0000,0.65070689,1
1212.0000,0.65420592,1
1213.0000,0.66011125,1
1214.0000,0.65236372,1
1215.0000,0.64735848,1
1216.0000,0.65205401,1
1217.0000,0.65385729,1
1218.0000,0.64710343,1
1219.0000,0.64700174,1
1220.0000,0.64916945,1
1221.0000,0.65624595,1
1222.0000,0.66040909,1
1223.0000,0.6537832,1
1224.0000,0.64716446,1
1225.0000,0.65040618,1
1226.0000,0.65255064,1
1227.0000,0.6589191,1
1228.0000,0.64889938,1
1229.0000,0.64997953,1
1230.0000,0.65418547,1
