subject_id,date,detector,bin_start_s,frac_dark
P22,2024-09-29,6,615.0,0.0
P22,2024-09-29,6,620.0,0.0
P22,2024-09-29,6,625.0,0.0
P22,2024-09-29,6,630.0,0.0
P22,2024-09-29,6,635.0,0.0
P22,2024-09-29,6,640.0,0.0
P22,2024-09-29,6,645.0,0.0
P22,2024-09-29,6,650.0,0.0
P22,2024-09-29,6,655.0,0.0
P22,2024-09-29,6,660.0,0.0
P22,2024-09-29,6,665.0,0.0
P22,2024-09-29,6,670.0,0.0
P22,2024-09-29,6,675.0,0.0
P22,2024-09-29,6,680.0,0.0
P22,2024-09-29,6,685.0,0.0
P22,2024-09-29,6,690.0,0.0
P22,2024-09-29,6,695.0,0.0
P22,2024-09-29,6,700.0,0.0
P22,2024-09-29,6,705.0,0.0
P22,2024-09-29,6,710.0,0.0
P22,2024-09-29,6,715.0,0.0
P22,2024-09-29,6,720.0,0.0
P22,2024-09-29,6,725.0,0.0
P22,2024-09-29,6,730.0,0.0
P22,2024-09-29,6,735.0,0.0
P22,2024-09-29,6,740.0,0.0
P22,2024-09-29,6,745.0,0.0
P22,2024-09-29,6,750.0,0.0
P22,2024-09-29,6,755.0,0.0
P22,2024-09-29,6,760.0,0.0
P22,2024-09-29,6,765.0,0.0
P22,2024-09-29,6,770.0,0.0
P22,2024-09-29,6,775.0,0.0
P22,2024-09-29,6,780.0,0.0
P22,2024-09-29,6,785.0,0.0
P22,2024-09-29,6,790.0,0.0
P22,2024-09-29,6,795.0,0.0
P22,2024-09-29,6,800.0,0.0
P22,2024-09-29,6,805.0,0.0
P22,2024-09-29,6,810.0,0.0
P22,2024-09-29,6,815.0,0.0
P22,2024-09-29,6,820.0,0.0
P22,2024-09-29,6,825.0,0.0
P22,2024-09-29,6,830.0,0.0
P22,2024-09-29,6,835.0,0.0
P22,2024-09-29,6,840.0,0.0
P22,2024-09-29,6,845.0,0.0
P22,2024-09-29,6,850.0,0.0
P22,2024-09-29,6,855.0,0.0
P22,2024-09-29,6,860.0,0.0
P22,2024-09-29,6,865.0,0.0
P22,2024-09-29,6,870.0,0.0
P22,2024-09-29,6,875.0,0.0
P22,2024-09-29,6,880.0,0.0
P22,2024-09-29,6,885.0,0.0
P22,2024-09-29,6,890.0,0.0
P22,2024-09-29,6,895.0,0.0
P22,2024-09-29,6,900.0,0.0
P22,2024-09-29,6,905.0,0.0
P22,2024-09-29,6,910.0,0.0
P22,2024-09-29,6,915.0,0.0
P22,2024-09-29,6,920.0,0.0
P22,2024-09-29,6,925.0,0.0
P22,2024-09-29,6,930.0,0.0
P22,2024-09-29,6,935.0,0.0
P22,2024-09-29,6,940.0,0.0
P22,2024-09-29,6,945.0,0.0
P22,2024-09-29,6,950.0,0.0
P22,2024-09-29,6,955.0,0.0
P22,2024-09-29,6,960.0,0.0
P22,2024-09-29,6,965.0,0.0
P22,2024-09-29,6,970.0,0.0
P22,2024-09-29,6,975.0,0.0
P22,2024-09-29,6,980.0,0.0
P22,2024-09-29,6,985.0,0.0
P22,2024-09-29,6,990.0,0.0
P22,2024-09-29,6,995.0,0.0
P22,2024-09-29,6,1000.0,0.0
P22,2024-09-29,6,1005.0,0.0
P22,2024-09-29,6,1010.0,0.0
P22,2024-09-29,6,1015.0,0.0
P22,2024-09-29,6,1020.0,0.0
P22,2024-09-29,6,1025.0,0.0
P22,2024-09-29,6,1030.0,0.0
P22,2024-09-29,6,1035.0,0.0
P22,2024-09-29,6,1040.0,0.0
P22,2024-09-29,6,1045.0,0.0
P22,2024-09-29,6,1050.0,0.0
P22,2024-09-29,6,1055.0,0.0
P22,2024-09-29,6,1060.0,0.0
P22,2024-09-29,6,1065.0,0.0
P22,2024-09-29,6,1070.0,0.0
P22,2024-09-29,6,1075.0,0.0
P22,2024-09-29,6,1080.0,0.0
P22,2024-09-29,6,1085.0,0.0
P22,2024-09-29,6,1090.0,0.0
P22,2024-09-29,6,1095.0,0.0
P22,2024-09-29,6,1100.0,0.0
P22,2024-09-29,6,1105.0,0.0
P22,2024-09-29,6,1110.0,0.0
P22,2024-09-29,6,1115.0,0.0
P22,2024-09-29,6,1120.0,0.0
P22,2024-09-29,6,1125.0,0.0
P22,2024-09-29,6,1130.0,0.0
P22,2024-09-29,6,1135.0,0.0
P22,2024-09-29,6,1140.0,0.0
P22,2024-09-29,6,1145.0,0.0
P22,2024-09-29,6,1150.0,0.0
P22,2024-09-29,6,1155.0,0.0
P22,2024-09-29,6,1160.0,0.0
P22,2024-09-29,6,1165.0,0.0
P22,2024-09-29,6,1170.0,0.0
P22,2024-09-29,6,1175.0,0.0
P22,2024-09-29,6,1180.0,0.0
P22,2024-09-29,6,1185.0,0.0
P22,2024-09-29,6,1190.0,0.0
P22,2024-09-29,6,1195.0,0.0
P22,2024-09-29,6,1200.0,0.0
P22,2024-09-29,6,1205.0,0.0
P22,2024-09-29,6,1210.0,0.0
P22,2024-09-29,6,1215.0,0.0
P22,2024-09-29,6,1220.0,0.0
P22,2024-09-29,6,1225.0,0.0
P22,2024-09-29,6,1230.0,0.0
P22,2024-09-29,7,0.0,0.0
P22,2024-09-29,7,5.0,0.0
P22,2024-09-29,7,10.0,0.0
P22,2024-09-29,7,15.0,0.0
P22,2024-09-29,7,20.0,0.0
P22,2024-09-29,7,25.0,0.0
P22,2024-09-29,7,30.0,0.0
P22,2024-09-29,7,35.0,0.0
P22,2024-09-29,7,40.0,0.0
P22,2024-09-29,7,45.0,0.0
P22,2024-09-29,7,50.0,0.0
P22,2024-09-29,7,55.0,0.0
P22,2024-09-29,7,60.0,0.0
P22,2024-09-29,7,65.0,0.0
P22,2024-09-29,7,70.0,0.0
P22,2024-09-29,7,75.0,0.0
P22,2024-09-29,7,80.0,0.0
P22,2024-09-29,7,85.0,0.0
P22,2024-09-29,7,90.0,0.0
P22,2024-09-29,7,95.0,0.0
P22,2024-09-29,7,100.0,0.0
P22,2024-09-29,7,105.0,0.0
P22,2024-09-29,7,110.0,0.0
P22,2024-09-29,7,115.0,0.0
P22,2024-09-29,7,120.0,0.0
P22,2024-09-29,7,125.0,0.0
P22,2024-09-29,7,130.0,0.0
P22,2024-09-29,7,135.0,0.0
P22,2024-09-29,7,140.0,0.0
P22,2024-09-29,7,145.0,0.0
P22,2024-09-29,7,150.0,0.0
P22,2024-09-29,7,155.0,0.0
P22,2024-09-29,7,160.0,0.0
P22,2024-09-29,7,165.0,0.0
P22,2024-09-29,7,170.0,0.0
P22,2024-09-29,7,175.0,0.0
P22,2024-09-29,7,180.0,0.0
P22,2024-09-29,7,185.0,0.0
P22,2024-09-29,7,190.0,0.0
P22,2024-09-29,7,195.0,0.0
P22,2024-09-29,7,200.0,0.0
P22,2024-09-29,7,205.0,0.0
P22,2024-09-29,7,210.0,0.0
P22,2024-09-29,7,215.0,0.0
P22,2024-09-29,7,220.0,0.0
P22,2024-09-29,7,225.0,0.0
P22,2024-09-29,7,230.0,0.0
P22,2024-09-29,7,235.0,0.0
P22,2024-09-29,7,240.0,0.0
P22,2024-09-29,7,245.0,0.0
P22,2024-09-29,7,250.0,0.0
P22,2024-09-29,7,255.0,0.0
P22,2024-09-29,7,260.0,0.0
P22,2024-09-29,7,265.0,0.0
P22,2024-09-29,7,270.0,0.0
P22,2024-09-29,7,275.0,0.0
P22,2024-09-29,7,280.0,0.0
P22,2024-09-29,7,285.0,0.0
P22,2024-09-29,7,290.0,0.0
P22,2024-09-29,7,295.0,0.0
P22,2024-09-29,7,300.0,0.0
P22,2024-09-29,7,305.0,0.0
P22,2024-09-29,7,310.0,0.0
P22,2024-09-29,7,315.0,0.0
P22,2024-09-29,7,320.0,0.0
P22,2024-09-29,7,325.0,0.0
P22,2024-09-29,7,330.0,0.0
P22,2024-09-29,7,335.0,0.0
P22,2024-09-29,7,340.0,0.0
P22,2024-09-29,7,345.0,0.0
P22,2024-09-29,7,350.0,0.0
P22,2024-09-29,7,355.0,0.0
P22,2024-09-29,7,360.0,0.0
P22,2024-09-29,7,365.0,0.0
P22,2024-09-29,7,370.0,0.0
P22,2024-09-29,7,375.0,0.0
P22,2024-09-29,7,380.0,0.0
P22,2024-09-29,7,385.0,0.0
P22,2024-09-29,7,390.0,0.0
P22,2024-09-29,7,395.0,0.0
P22,2024-09-29,7,400.0,0.0
P22,2024-09-29,7,405.0,0.0
P22,2024-09-29,7,410.0,0.0
P22,2024-09-29,7,415.0,0.0
P22,2024-09-29,7,420.0,0.0
P22,2024-09-29,7,425.0,0.0
P22,2024-09-29,7,430.0,0.0
P22,2024-09-29,7,435.0,0.0
P22,2024-09-29,7,440.0,0.0
P22,2024-09-29,7,445.0,0.0
P22,2024-09-29,7,450.0,0.0
P22,2024-09-29,7,455.0,0.0
P22,2024-09-29,7,460.0,0.0
P22,2024-09-29,7,465.0,0.0
P22,2024-09-29,7,470.0,0.0
P22,2024-09-29,7,475.0,0.0
P22,2024-09-29,7,480.0,0.0
P22,2024-09-29,7,485.0,0.0
P22,2024-09-29,7,490.0,0.0
P22,2024-09-29,7,495.0,0.0
P22,2024-09-29,7,500.0,0.0
P22,2024-09-29,7,505.0,0.0
P22,2024-09-29,7,510.0,0.0
P22,2024-09-29,7,515.0,0.0
P22,2024-09-29,7,520.0,0.0
P22,2024-09-29,7,525.0,0.0
P22,2024-09-29,7,530.0,0.0
P22,2024-09-29,7,535.0,0.0
P22,2024-09-29,7,540.0,0.0
P22,2024-09-29,7,545.0,0.0
P22,2024-09-29,7,550.0,0.0
P22,2024-09-29,7,555.0,0.0
P22,2024-09-29,7,560.0,0.0
P22,2024-09-29,7,565.0,0.0
P22,2024-09-29,7,570.0,0.0
P22,2024-09-29,7,575.0,0.0
P22,2024-09-29,7,580.0,0.0
P22,2024-09-29,7,585.0,0.0
P22,2024-09-29,7,590.0,0.0
P22,2024-09-29,7,595.0,0.0
P22,2024-09-29,7,600.0,0.0
P22,2024-09-29,7,605.0,0.0
P22,2024-09-29,7,610.0,0.0
P22,2024-09-29,7,615.0,0.0
P22,2024-09-29,7,620.0,0.0
P22,2024-09-29,7,625.0,0.0
P22,2024-09-29,7,630.0,0.0
P22,2024-09-29,7,635.0,0.0
P22,2024-09-29,7,640.0,0.0
P22,2024-09-29,7,645.0,0.0
P22,2024-09-29,7,650.0,0.0
P22,2024-09-29,7,655.0,0.0
P22,2024-09-29,7,660.0,0.0
P22,2024-09-29,7,665.0,0.0
P22,2024-09-29,7,670.0,0.0
P22,2024-09-29,7,675.0,0.0
P22,2024-09-29,7,680.0,0.0
P22,2024-09-29,7,685.0,0.0
P22,2024-09-29,7,690.0,0.0
P22,2024-09-29,7,695.0,0.0
P22,2024-09-29,7,700.0,0.0
P22,2024-09-29,7,705.0,0.0
P22,2024-09-29,7,710.0,0.0
P22,2024-09-29,7,715.0,0.0
P22,2024-09-29,7,720.0,0.0
P22,2024-09-29,7,725.0,0.0
P22,2024-09-29,7,730.0,0.0
P22,2024-09-29,7,735.0,0.0
P22,2024-09-29,7,740.0,0.0
P22,2024-09-29,7,745.0,0.0
P22,2024-09-29,7,750.0,0.0
P22,2024-09-29,7,755.0,0.0
P22,2024-09-29,7,760.0,0.0
P22,2024-09-29,7,765.0,0.0
P22,2024-09-29,7,770.0,0.0
P22,2024-09-29,7,775.0,0.0
P22,2024-09-29,7,780.0,0.0
P22,2024-09-29,7,785.0,0.0
P22,2024-09-29,7,790.0,0.0
P22,2024-09-29,7,795.0,0.0
P22,2024-09-29,7,800.0,0.0
P22,2024-09-29,7,805.0,0.0
P22,2024-09-29,7,810.0,0.0
P22,2024-09-29,7,815.0,0.0
P22,2024-09-29,7,820.0,0.0
P22,2024-09-29,7,825.0,0.0
P22,2024-09-29,7,830.0,0.0
P22,2024-09-29,7,835.0,0.0
P22,2024-09-29,7,840.0,0.0
P22,2024-09-29,7,845.0,0.0
P22,2024-09-29,7,850.0,0.0
P22,2024-09-29,7,855.0,0.0
P22,2024-09-29,7,860.0,0.0
P22,2024-09-29,7,865.0,0.0
P22,2024-09-29,7,870.0,0.0
P22,2024-09-29,7,875.0,0.0
P22,2024-09-29,7,880.0,0.0
P22,2024-09-29,7,885.0,0.0
P22,2024-09-29,7,890.0,0.0
P22,2024-09-29,7,895.0,0.0
P22,2024-09-29,7,900.0,0.0
P22,2024-09-29,7,905.0,0.0
P22,2024-09-29,7,910.0,0.0
P22,2024-09-29,7,915.0,0.0
P22,2024-09-29,7,920.0,0.0
P22,2024-09-29,7,925.0,0.0
P22,2024-09-29,7,930.0,0.0
P22,2024-09-29,7,935.0,0.0
P22,2024-09-29,7,940.0,0.0
P22,2024-09-29,7,945.0,0.0
P22,2024-09-29,7,950.0,0.0
P22,2024-09-29,7,955.0,0.0
P22,2024-09-29,7,960.0,0.0
P22,2024-09-29,7,965.0,0.0
P22,2024-09-29,7,970.0,0.0
P22,2024-09-29,7,975.0,0.0
P22,2024-09-29,7,980.0,0.0
P22,2024-09-29,7,985.0,0.0
P22,2024-09-29,7,990.0,0.0
P22,2024-09-29,7,995.0,0.0
P22,2024-09-29,7,1000.0,0.0
P22,2024-09-29,7,1005.0,0.0
P22,2024-09-29,7,1010.0,0.0
P22,2024-09-29,7,1015.0,0.0
P22,2024-09-29,7,1020.0,0.0
P22,2024-09-29,7,1025.0,0.0
P22,2024-09-29,7,1030.0,0.0
P22,2024-09-29,7,1035.0,0.0
P22,2024-09-29,7,1040.0,0.0
P22,2024-09-29,7,1045.0,0.0
P22,2024-09-29,7,1050.0,0.0
P22,2024-09-29,7,1055.0,0.0
P22,2024-09-29,7,1060.0,0.0
P22,2024-09-29,7,1065.0,0.0
P22,2024-09-29,7,1070.0,0.0
P22,2024-09-29,7,1075.0,0.0
P22,2024-09-29,7,1080.0,0.0
P22,2024-09-29,7,1085.0,0.0
P22,2024-09-29,7,1090.0,0.0
P22,2024-09-29,7,1095.0,0.0
P22,2024-09-29,7,1100.0,0.0
P22,2024-09-29,7,1105.0,0.0
P22,2024-09-29,7,1110.0,0.0
P22,2024-09-29,7,1115.0,0.0
P22,2024-09-29,7,1120.0,0.0
P22,2024-09-29,7,1125.0,0.0
P22,2024-09-29,7,1130.0,0.0
P22,2024-09-29,7,1135.0,0.0
P22,2024-09-29,7,1140.0,0.0
P22,2024-09-29,7,1145.0,0.0
P22,2024-09-29,7,1150.0,0.0
P22,2024-09-29,7,1155.0,0.0
P22,2024-09-29,7,1160.0,0.0
P22,2024-09-29,7,1165.0,0.0
P22,2024-09-29,7,1170.0,0.0
P22,2024-09-29,7,1175.0,0.0
P22,2024-09-29,7,1180.0,0.0
P22,2024-09-29,7,1185.0,0.0
P22,2024-09-29,7,1190.0,0.0
P22,2024-09-29,7,1195.0,0.0
P22,2024-09-29,7,1200.0,0.0
P22,2024-09-29,7,1205.0,0.0
P22,2024-09-29,7,1210.0,0.0
P22,2024-09-29,7,1215.0,0.0
P22,2024-09-29,7,1220.0,0.0
P22,2024-09-29,7,1225.0,0.0
P22,2024-09-29,7,1230.0,0.0
P22,2024-09-29,8,0.0,1.0
P22,2024-09-29,8,5.0,1.0
P22,2024-09-29,8,10.0,1.0
P22,2024-09-29,8,15.0,1.0
P22,2024-09-29,8,20.0,1.0
P22,2024-09-29,8,25.0,1.0
P22,2024-09-29,8,30.0,1.0
P22,2024-09-29,8,35.0,1.0
P22,2024-09-29,8,40.0,1.0
P22,2024-09-29,8,45.0,1.0
P22,2024-09-29,8,50.0,1.0
P22,2024-09-29,8,55.0,1.0
P22,2024-09-29,8,60.0,1.0
P22,2024-09-29,8,65.0,1.0
P22,2024-09-29,8,70.0,1.0
P22,2024-09-29,8,75.0,1.0
P22,2024-09-29,8,80.0,1.0
P22,2024-09-29,8,85.0,1.0
P22,2024-09-29,8,90.0,1.0
P22,2024-09-29,8,95.0,1.0
P22,2024-09-29,8,100.0,1.0
P22,2024-09-29,8,105.0,1.0
P22,2024-09-29,8,110.0,1.0
P22,2024-09-29,8,115.0,1.0
P22,2024-09-29,8,120.0,1.0
P22,2024-09-29,8,125.0,1.0
P22,2024-09-29,8,130.0,1.0
P22,2024-09-29,8,135.0,1.0
P22,2024-09-29,8,140.0,1.0
P22,2024-09-29,8,145.0,1.0
P22,2024-09-29,8,150.0,1.0
P22,2024-09-29,8,155.0,1.0
P22,2024-09-29,8,160.0,1.0
P22,2024-09-29,8,165.0,1.0
P22,2024-09-29,8,170.0,1.0
P22,2024-09-29,8,175.0,1.0
P22,2024-09-29,8,180.0,1.0
P22,2024-09-29,8,185.0,1.0
P22,2024-09-29,8,190.0,1.0
P22,2024-09-29,8,195.0,1.0
P22,2024-09-29,8,200.0,1.0
P22,2024-09-29,8,205.0,1.0
P22,2024-09-29,8,210.0,1.0
P22,2024-09-29,8,215.0,1.0
P22,2024-09-29,8,220.0,1.0
P22,2024-09-29,8,225.0,1.0
P22,2024-09-29,8,230.0,1.0
P22,2024-09-29,8,235.0,1.0
P22,2024-09-29,8,240.0,1.0
P22,2024-09-29,8,245.0,1.0
P22,2024-09-29,8,250.0,1.0
P22,2024-09-29,8,255.0,1.0
P22,2024-09-29,8,260.0,1.0
P22,2024-09-29,8,265.0,1.0
P22,2024-09-29,8,270.0,1.0
P22,2024-09-29,8,275.0,1.0
P22,2024-09-29,8,280.0,1.0
P22,2024-09-29,8,285.0,1.0
P22,2024-09-29,8,290.0,1.0
P22,2024-09-29,8,295.0,1.0
P22,2024-09-29,8,300.0,1.0
P22,2024-09-29,8,305.0,1.0
P22,2024-09-29,8,310.0,1.0
P22,2024-09-29,8,315.0,1.0
P22,2024-09-29,8,320.0,1.0
P22,2024-09-29,8,325.0,1.0
P22,2024-09-29,8,330.0,1.0
P22,2024-09-29,8,335.0,1.0
P22,2024-09-29,8,340.0,1.0
P22,2024-09-29,8,345.0,1.0
P22,2024-09-29,8,350.0,1.0
P22,2024-09-29,8,355.0,1.0
P22,2024-09-29,8,360.0,1.0
P22,2024-09-29,8,365.0,1.0
P22,2024-09-29,8,370.0,1.0
P22,2024-09-29,8,375.0,1.0
P22,2024-09-29,8,380.0,1.0
P22,2024-09-29,8,385.0,1.0
P22,2024-09-29,8,390.0,1.0
P22,2024-09-29,8,395.0,1.0
P22,2024-09-29,8,400.0,1.0
P22,2024-09-29,8,405.0,1.0
P22,2024-09-29,8,410.0,1.0
P22,2024-09-29,8,415.0,1.0
P22,2024-09-29,8,420.0,1.0
P22,2024-09-29,8,425.0,1.0
P22,2024-09-29,8,430.0,1.0
P22,2024-09-29,8,435.0,1.0
P22,2024-09-29,8,440.0,1.0
P22,2024-09-29,8,445.0,1.0
P22,2024-09-29,8,450.0,1.0
P22,2024-09-29,8,455.0,1.0
P22,2024-09-29,8,460.0,1.0
P22,2024-09-29,8,465.0,1.0
P22,2024-09-29,8,470.0,1.0
P22,2024-09-29,8,475.0,1.0
P22,2024-09-29,8,480.0,1.0
P22,2024-09-29,8,485.0,1.0
P22,2024-09-29,8,490.0,1.0
P22,2024-09-29,8,495.0,1.0
P22,2024-09-29,8,500.0,1.0
P22,2024-09-29,8,505.0,1.0
P22,2024-09-29,8,510.0,1.0
P22,2024-09-29,8,515.0,1.0
P22,2024-09-29,8,520.0,1.0
P22,2024-09-29,8,525.0,1.0
P22,2024-09-29,8,530.0,1.0
P22,2024-09-29,8,535.0,1.0
P22,2024-09-29,8,540.0,1.0
P22,2024-09-29,8,545.0,1.0
P22,2024-09-29,8,550.0,1.0
P22,2024-09-29,8,555.0,1.0
P22,2024-09-29,8,560.0,1.0
P22,2024-09-29,8,565.0,1.0
P22,2024-09-29,8,570.0,1.0
P22,2024-09-29,8,575.0,1.0
P22,2024-09-29,8,580.0,1.0
P22,2024-09-29,8,585.0,1.0
P22,2024-09-29,8,590.0,1.0
P22,2024-09-29,8,595.0,1.0
P22,2024-09-29,8,600.0,1.0
P22,2024-09-29,8,605.0,1.0
P22,2024-09-29,8,610.0,1.0
P22,2024-09-29,8,615.0,1.0
P22,2024-09-29,8,620.0,1.0
P22,2024-09-29,8,625.0,1.0
P22,2024-09-29,8,630.0,1.0
P22,2024-09-29,8,635.0,1.0
P22,2024-09-29,8,640.0,1.0
P22,2024-09-29,8,645.0,1.0
P22,2024-09-29,8,650.0,1.0
P22,2024-09-29,8,655.0,1.0
P22,2024-09-29,8,660.0,1.0
P22,2024-09-29,8,665.0,1.0
P22,2024-09-29,8,670.0,1.0
P22,2024-09-29,8,675.0,1.0
P22,2024-09-29,8,680.0,1.0
P22,2024-09-29,8,685.0,1.0
P22,2024-09-29,8,690.0,1.0
P22,2024-09-29,8,695.0,1.0
P22,2024-09-29,8,700.0,1.0
P22,2024-09-29,8,705.0,1.0
P22,2024-09-29,8,710.0,1.0
P22,2024-09-29,8,715.0,1.0
P22,2024-09-29,8,720.0,1.0
P22,2024-09-29,8,725.0,1.0
P22,2024-09-29,8,730.0,1.0
P22,2024-09-29,8,735.0,1.0
P22,2024-09-29,8,740.0,1.0
P22,2024-09-29,8,745.0,1.0
P22,2024-09-29,8,750.0,1.0
P22,2024-09-29,8,755.0,1.0
P22,2024-09-29,8,760.0,1.0
P22,2024-09-29,8,765.0,1.0
P22,2024-09-29,8,770.0,1.0
P22,2024-09-29,8,775.0,1.0
P22,2024-09-29,8,780.0,1.0
P22,2024-09-29,8,785.0,1.0
P22,2024-09-29,8,790.0,1.0
P22,2024-09-29,8,795.0,1.0
P22,2024-09-29,8,800.0,1.0
P22,2024-09-29,8,805.0,1.0
P22,2024-09-29,8,810.0,1.0
P22,2024-09-29,8,815.0,1.0
P22,2024-09-29,8,820.0,1.0
P22,2024-09-29,8,825.0,1.0
P22,2024-09-29,8,830.0,1.0
P22,2024-09-29,8,835.0,1.0
P22,2024-09-29,8,840.0,1.0
P22,2024-09-29,8,845.0,1.0
P22,2024-09-29,8,850.0,1.0
P22,2024-09-29,8,855.0,1.0
P22,2024-09-29,8,860.0,1.0
P22,2024-09-29,8,865.0,1.0
P22,2024-09-29,8,870.0,1.0
P22,2024-09-29,8,875.0,1.0
P22,2024-09-29,8,880.0,1.0
P22,2024-09-29,8,885.0,1.0
P22,2024-09-29,8,890.0,1.0
P22,2024-09-29,8,895.0,1.0
P22,2024-09-29,8,900.0,1.0
P22,2024-09-29,8,905.0,1.0
P22,2024-09-29,8,910.0,1.0
P22,2024-09-29,8,915.0,1.0
P22,2024-09-29,8,920.0,1.0
P22,2024-09-29,8,925.0,1.0
P22,2024-09-29,8,930.0,1.0
P22,2024-09-29,8,935.0,1.0
P22,2024-09-29,8,940.0,1.0
P22,2024-09-29,8,945.0,1.0
P22,2024-09-29,8,950.0,1.0
P22,2024-09-29,8,955.0,1.0
P22,2024-09-29,8,960.0,1.0
P22,2024-09-29,8,965.0,1.0
P22,2024-09-29,8,970.0,1.0
P22,2024-09-29,8,975.0,1.0
P22,2024-09-29,8,980.0,1.0
P22,2024-09-29,8,985.0,1.0
P22,2024-09-29,8,990.0,1.0
P22,2024-09-29,8,995.0,1.0
P22,2024-09-29,8,1000.0,1.0
P22,2024-09-29,8,1005.0,1.0
P22,2024-09-29,8,1010.0,1.0
P22,2024-09-29,8,1015.0,1.0
P22,2024-09-29,8,1020.0,1.0
P22,2024-09-29,8,1025.0,1.0
P22,2024-09-29,8,1030.0,1.0
P22,2024-09-29,8,1035.0,1.0
P22,2024-09-29,8,1040.0,1.0
P22,2024-09-29,8,1045.0,1.0
P22,2024-09-29,8,1050.0,1.0
P22,2024-09-29,8,1055.0,1.0
P22,2024-09-29,8,1060.0,1.0
P22,2024-09-29,8,1065.0,1.0
P22,2024-09-29,8,1070.0,1.0
P22,2024-09-29,8,1075.0,1.0
P22,2024-09-29,8,1080.0,1.0
P22,2024-09-29,8,1085.0,1.0
P22,2024-09-29,8,1090.0,1.0
P22,2024-09-29,8,1095.0,1.0
P22,2024-09-29,8,1100.0,1.0
P22,2024-09-29,8,1105.0,1.0
P22,2024-09-29,8,1110.0,1.0
P22,2024-09-29,8,1115.0,1.0
P22,2024-09-29,8,1120.0,1.0
P22,2024-09-29,8,1125.0,1.0
P22,2024-09-29,8,1130.0,1.0
P22,2024-09-29,8,1135.0,1.0
P22,2024-09-29,8,1140.0,1.0
P22,2024-09-29,8,1145.0,1.0
P22,2024-09-29,8,1150.0,1.0
P22,2024-09-29,8,1155.0,1.0
P22,2024-09-29,8,1160.0,1.0
P22,2024-09-29,8,1165.0,1.0
P22,2024-09-29,8,1170.0,1.0
P22,2024-09-29,8,1175.0,1.0
P22,2024-09-29,8,1180.0,1.0
P22,2024-09-29,8,1185.0,1.0
P22,2024-09-29,8,1190.0,1.0
P22,2024-09-29,8,1195.0,1.0
P22,2024-09-29,8,1200.0,1.0
P22,2024-09-29,8,1205.0,1.0
P22,2024-09-29,8,1210.0,1.0
P22,2024-09-29,8,1215.0,1.0
P22,2024-09-29,8,1220.0,1.0
P22,2024-09-29,8,1225.0,1.0
P22,2024-09-29,8,1230.0,1.0
P22,2024-09-29,9,0.0,1.0
P22,2024-09-29,9,5.0,1.0
P22,2024-09-29,9,10.0,1.0
P22,2024-09-29,9,15.0,1.0
P22,2024-09-29,9,20.0,1.0
P22,2024-09-29,9,25.0,1.0
P22,2024-09-29,9,30.0,1.0
P22,2024-09-29,9,35.0,1.0
P22,2024-09-29,9,40.0,1.0
P22,2024-09-29,9,45.0,1.0
P22,2024-09-29,9,50.0,1.0
P22,2024-09-29,9,55.0,1.0
P22,2024-09-29,9,60.0,1.0
P22,2024-09-29,9,65.0,1.0
P22,2024-09-29,9,70.0,1.0
P22,2024-09-29,9,75.0,1.0
P22,2024-09-29,9,80.0,1.0
P22,2024-09-29,9,85.0,1.0
P22,2024-09-29,9,90.0,1.0
P22,2024-09-29,9,95.0,1.0
P22,2024-09-29,9,100.0,1.0
P22,2024-09-29,9,105.0,1.0
P22,2024-09-29,9,110.0,1.0
P22,2024-09-29,9,115.0,1.0
P22,2024-09-29,9,120.0,1.0
P22,2024-09-29,9,125.0,1.0
P22,2024-09-29,9,130.0,1.0
P22,2024-09-29,9,135.0,1.0
P22,2024-09-29,9,140.0,1.0
P22,2024-09-29,9,145.0,1.0
P22,2024-09-29,9,150.0,1.0
P22,2024-09-29,9,155.0,1.0
P22,2024-09-29,9,160.0,1.0
P22,2024-09-29,9,165.0,1.0
P22,2024-09-29,9,170.0,1.0
P22,2024-09-29,9,175.0,1.0
P22,2024-09-29,9,180.0,1.0
P22,2024-09-29,9,185.0,1.0
P22,2024-09-29,9,190.0,1.0
P22,2024-09-29,9,195.0,1.0
P22,2024-09-29,9,200.0,1.0
P22,2024-09-29,9,205.0,1.0
P22,2024-09-29,9,210.0,1.0
P22,2024-09-29,9,215.0,1.0
P22,2024-09-29,9,220.0,1.0
P22,2024-09-29,9,225.0,1.0
P22,2024-09-29,9,230.0,1.0
P22,2024-09-29,9,235.0,1.0
P22,2024-09-29,9,240.0,1.0
P22,2024-09-29,9,245.0,1.0
P22,2024-09-29,9,250.0,1.0
P22,2024-09-29,9,255.0,1.0
P22,2024-09-29,9,260.0,1.0
P22,2024-09-29,9,265.0,1.0
P22,2024-09-29,9,270.0,1.0
P22,2024-09-29,9,275.0,1.0
P22,2024-09-29,9,280.0,1.0
P22,2024-09-29,9,285.0,1.0
P22,2024-09-29,9,290.0,1.0
P22,2024-09-29,9,295.0,1.0
P22,2024-09-29,9,300.0,1.0
P22,2024-09-29,9,305.0,1.0
P22,2024-09-29,9,310.0,1.0
P22,2024-09-29,9,315.0,1.0
P22,2024-09-29,9,320.0,1.0
P22,2024-09-29,9,325.0,1.0
P22,2024-09-29,9,330.0,1.0
P22,2024-09-29,9,335.0,1.0
P22,2024-09-29,9,340.0,1.0
P22,2024-09-29,9,345.0,1.0
P22,2024-09-29,9,350.0,1.0
P22,2024-09-29,9,355.0,1.0
P22,2024-09-29,9,360.0,1.0
