time_s,intensity_760nm,intensity_850nm
432.0000,0.013130865,0.013124079
433.0000,0.013125669,0.013118956
434.0000,0.013125774,0.013119819
435.0000,0.013130306,0.013122718
436.0000,0.01312587,0.013120918
437.0000,0.013130541,0.013124836
438.0000,0.013125774,0.013119587
439.0000,0.013130554,0.013124819
440.0000,0.013125365,0.013119603
441.0000,0.013125338,0.013120667
442.0000,0.013125297,0.01312011
443.0000,0.013125371,0.013121395
444.0000,0.013130286,0.013124764
445.0000,0.013130659,0.013124869
446.0000,0.013125338,0.013119679
447.0000,0.013130027,0.013124457
448.0000,0.013129978,0.013122309
449.0000,0.013129929,0.013124198
450.0000,0.013130237,0.013123976
451.0000,0.013130255,0.013124801
452.0000,0.013125514,0.013120028
453.0000,0.013130676,0.013123746
454.0000,0.013125212,0.013119658
455.0000,0.013130664,0.013124355
456.0000,0.013130243,0.013124426
457.0000,0.013130249,0.013123429
458.0000,0.013130206,0.013124472
459.0000,0.0131257,0.013120885
460.0000,0.013125337,0.01312002
461.0000,0.013125853,0.013120975
462.0000,0.013130531,0.013124171
463.0000,0.013130044,0.013124445
464.0000,0.013130012,0.013124918
465.0000,0.013130836,0.013124115
466.0000,0.013130674,0.013124311
467.0000,0.013125151,0.013120529
468.0000,0.013125428,0.013121058
469.0000,0.013130617,0.013124751
470.0000,0.013125878,0.013119993
471.0000,0.013130548,0.013124122
472.0000,0.013130281,0.013123865
473.0000,0.013125848,0.01312039
474.0000,0.013130151,0.013123265
475.0000,0.013125772,0.013120497
476.0000,0.013125347,0.013120209
477.0000,0.013129448,0.01312372
478.0000,0.013125613,0.013120413
479.0000,0.013125769,0.013119828
480.0000,0.013130154,0.013124202
481.0000,0.013130189,0.013123515
482.0000,0.013130858,0.013124205
483.0000,0.013125755,0.013120692
484.0000,0.013130923,0.013124912
485.0000,0.013125444,0.013120542
486.0000,0.01313022,0.013124905
487.0000,0.013125963,0.013120009
488.0000,0.013125807,0.013120114
489.0000,0.013130371,0.013125067
490.0000,0.013130662,0.013124284
491.0000,0.013125475,0.013120885
492.0000,0.013130827,0.013123945
493.0000,0.013125136,0.013120886
494.0000,0.013126015,0.013120002
495.0000,0.013130744,0.013123747
496.0000,0.013130227,0.013124527
497.0000,0.013130322,0.01312464
498.0000,0.013125699,0.013119904
499.0000,0.013125261,0.013119862
500.0000,0.013130285,0.013124278
501.0000,0.013125206,0.013119692
502.0000,0.013125239,0.013121021
503.0000,0.013130251,0.013125033
504.0000,0.013125135,0.013118898
505.0000,0.013130421,0.013125462
506.0000,0.01313024,0.013123167
507.0000,0.013125754,0.013121216
508.0000,0.013130615,0.01312444
509.0000,0.013125974,0.013120751
510.0000,0.013125791,0.013120298
511.0000,0.013125062,0.013120418
512.0000,0.013130725,0.01312429
513.0000,0.013125829,0.013120036
514.0000,0.013130005,0.013124191
515.0000,0.013130335,0.013125226
516.0000,0.013125737,0.013121014
517.0000,0.013125445,0.01312041
518.0000,0.013130124,0.013125135
519.0000,0.013130312,0.013123158
520.0000,0.013130168,0.013124878
521.0000,0.013125876,0.013121025
522.0000,0.013130171,0.013124724
523.0000,0.013125462,0.013120589
524.0000,0.013130574,0.013124745
525.0000,0.01313032,0.013124679
526.0000,0.013125344,0.013120013
527.0000,0.013130198,0.013124047
528.0000,0.013125489,0.013119647
529.0000,0.013125934,0.013119937
530.0000,0.013125549,0.01312065
531.0000,0.01312537,0.013120384
532.0000,0.013130345,0.013124965
533.0000,0.013125396,0.013121233
534.0000,0.013130622,0.01312597
535.0000,0.013125838,0.013119961
536.0000,0.013130906,0.013123634
537.0000,0.013125652,0.013120707
538.0000,0.013130722,0.013125735
539.0000,0.013130913,0.013124469
540.0000,0.013125699,0.013120438
541.0000,0.013125784,0.013121131
542.0000,0.013130764,0.013125403
543.0000,0.013125614,0.013121156
544.0000,0.013130045,0.013124265
545.0000,0.013130714,0.013122916
546.0000,0.013125199,0.013120851
547.0000,0.013125468,0.013120703
548.0000,0.013125683,0.013120843
549.0000,0.013130851,0.01312417
550.0000,0.013125706,0.01311863
551.0000,0.013125392,0.013121009
552.0000,0.013125962,0.013120286
553.0000,0.013125852,0.013120559
